en,vi
"Methods: From Decembre 2009 to April 2012, 384 patients with third - degree and fourth-degree hemorrhoids who underwent Stapled Hemorrhoidectomy were included in this study.","Phương pháp: Từ tháng 12/2009 đến tháng 4/2012, chúng tôi đã tiến hành phẫu thuật 384 bệnh nhân bị bệnh trĩ độ III và độ IV bằng phương pháp Longo."
"Parameters recorded included postoperative complications, analegic requirements, duration of hospital stay and patient satisfaction. Follow-up was performed at 1 month and 3 months post-operative.","Trong công trình nghiên cứu này chúng tôi theo dõi nhũng biến chứng sau mổ, đau sau mổ, thời gian nằm viện và sự hài lòng của bệnh nhân được phẫu thuật.Chúng tôi theo dõi có hệ thống bệnh nhân sau mổ 1 tháng và 3 tháng."
"Results: Of the 384 patients that underwent a Stapled Hemorrhoidectomy 252 (65, 7%) were male and 132 (34, 3%) were female.","Kết quả: Với 384 bệnh nhân bị bệnh trĩ độ III và độ IV được điều trị bằng phẫu thuật theo phương pháp Longo cho kết quả như sau: 252 (65,7%) bệnh nhân nam, 132 (34,3%) bệnh nhân nữ."
"Results: Fractional area change 49, 76 ± 7, 328%; Tricuspid annular plane systolic excursion (TAPSE) 22, 5 ± 2, 597 mm; TDI velocity at the tricuspide annulus (S) 13, 8 ± 2, 138 cm / s; Tissue Doppler MPI (Tei index) 0, 47 ± 0, 049.","Kết quả: Phân suất diện tích thất phải 49,76 ± 7,328%; Chỉ số TAPSE (vận động vòng van ba lá trên M mode) 22,5 ± 2,597 mm; Vận tốc sóng S của Doppler mô vòng van bên van ba lá 13,8 ± 2,138 c m/s; Chỉ số Tei thất phải của Doppler xung mô 0,47 ± 0,049."
"A moderate correlation between S velocity and TAPSE (r = 0, 38 p<0, 01); Tei index and TAPSE (r = - 0, 31 p < 0, 01); ICT, IRT and age (r=0, 29 p<0, 01).","Tương quan mức độ vừa giữa vận tốc sóng S của Doppler mô vòng van ba lá và chỉ số TAPSE thất phải (r = 0,38 và p = 0,0001); Có tương quan nghịch mức độ vừa giữa chỉ số Tei và chỉ số TAPSE thất phải (r = - 0,31 và p < 0,01)."
Conclusion: the received parameters are all in the normal range of the guideline of ASE and ESC.,Kết luận: giá trị các thông số thu được đều nằm trong giới hạn bình thường được công bố bởi khuyến cáo của ASE và ESC.
Conclusion: The study documented the frequence and clinical characteristics of each subtype of primary cutaneous T cell lymphoma.,Kết luận: Nghiên cứu ghi nhận tỉ lệ bệnh và các đặc điểm lâm sàng của từng phân nhóm lymphôm tế bào T nguyên phát ở da.
The most common were subcutaneous panniculitis-like T cell lymphoma and mycosis fungoides.,Lymphôm giống viêm mô mỡ dưới da và u sùi dạng nấm thường gặp nhất.
"Although the morphology and location of skin lesions in the subtypes overlap, they still aid in the diagnosis of skin lymphoma.",Hình thái và vị trí sang thương da ở các phân nhóm tuy có sự chồng lắp nhưng vẫn góp phần định hướng chẩn đoán lymphôm da.
"Key words: T-cell lymphoma, primary, cutaneous.","Từ khoá: lymphôm tế bào T, nguyên phát, da."
Objective: To determine some clinical features of primary cutaneous T cell lymphomas and classify them according to the 2018 update of World Health Organization and European Organisation for Research and Treatment of Cancer classification.,Mục tiêu: Khảo sát một số đặc điểm lâm sàng của lymphôm tế bào T nguyên phát ở da và phân loại lymphôm theo bảng phân loại của Tổ chức Y tế thế giới và Tổ chức Nghiên cứu và Điều trị Ung thư Châu Âu cập nhật năm 2018.
Results: Median age at diagnosis is 59 years old.,Kết quả: Tuổi trung vị lúc chẩn đoán là 59 tuổi.
"In order of frequency, diagnoses were: subcutaneous panniculitis-like T cell lymphoma (35.8%), mycosis fungoides (28.2%), primary cutaneous anaplastic large cell lymphoma (15.4%), peripheral T cell lymphoma not otherwise specified (7.7%), extranodal NK / T cell lymphoma, nasal type (7.7%), primary cutaneous CD4+ small / medium T cell lymphoproliferative disorder (2.6%) and primary cutaneous CD8+ aggressive epidermotropic T - cell lymphoma (2.6%).","Theo thứ tự tỉ lệ, các chẩn đoán bao gồm: lymphôm giống viêm mô mỡ dưới da (35,8%), u sùi dạng nấm (28,2%), lymphôm tế bào lớn thoái sản nguyên phát ở da (15,4%), lymphôm tế bào T ngoại vi không đặc hiệu (7,7%), lymphôm tế bào diệt tự nhiên / tế bào T ngoài hạch, kiểu mũi (7,7%), rối loạn tăng sinh lymphô tế bào T nhỏ / trung bình CD 4 + nguyên phát ở da (2,6%) và lymphôm tế bào T hướng thượng bì tiến triển nhanh nguyên phát ở da (2,6%)."
"Mycosis fungoides has various appearance of skin lesions (36.4%) including patch-plaque (100%), and usually involves in trunk (90.9%).","U sùi dạng nấm có biểu hiện hình thái đa dạng hơn (36,4%) với dát-mảng (100%), thường ảnh hưởng thân mình (90,9%)."
"Extranodal NK / T cell lymphoma, nasal type always has skin ulcer (100%).","Lymphôm tế bào diệt tự nhiên / tế bào T ngoài hạch, kiểu mũi luôn có loét da (100%)."
"BMI < 18.5 and ≥ 23 had 9.8 and 4.4 times higher at risk of TPL, 95% CI (1.1 - 82.5); (1.6 - 11.9) respectively.","BMI < 18,5 nguy cơ hơn 9,8 lần 95% CI (1,1 - 82,5); ≥ 23 tăng nguy cơ 4,4 lần (1,6 - 11,9)."
"History of stillbirth, abortion, and miscarriage increased the risk by 6.9 times 95% CI (1.5 - 22.4).","Tiền sử thai chết lưu, nạo thai, sẩy thai nguy cơ doạ sinh non tăng 6,9 lần 95% CI (1,5 - 22,4)."
"History of previous preterm birth, threatened preterm labour increased 9.1 times higher at risk with 95% CI (2.0 - 41.7).","Tiền sử sinh non, doạ sinh non nguy cơ tăng lên 9,1 lần 95% CI (2,0 - 41,7)."
The gap between two pregnancies < 12 months increased risk by 4.9 (1.0 - 23.9) times.,"Khoảng cách giữa hai lần mang thai < 12 tháng nguy cơ tăng 4,9 (1,0 - 23,9) lần."
Conclusion: Detecting the risk factors of threatened preterm labour for preventing early and monitoring pregnant women to avoid the threatened preterm labour occur was essential.,Kết luận: Phát hiện các yếu tố nguy cơ doạ sinh non để dự phòng sớm và theo dõi thai phụ tránh trình trạng doạ sinh non xảy ra là việc làm rất cần thiết.
"Key words: Threatened preterm labour, pregnant women, risk factors","Từ khoá: Doạ sinh non, phụ nữ mang thai, yếu tố nguy cơ"
Including 73 patients diagnosed with threatened preterm labour were monitored and treated at Hue Central Hospital's Obstetrics and Gynecology Department from June 2018 to August 2019.,Gồm 73 bệnh nhân được chẩn đoán doạ sinh non được theo dõi và điều trị tại khoa Phụ sản Bệnh viện Trung ương Huế từ tháng 06/2018 đến tháng 08/2019.
"Results: Multiple pregnancies increased risk of threatened preterm labour (TPL) 8.8 times higher in comparison with a single birth 95% CI (1.2 - 82.7), polyhydramnios was 4.9 times higher at risk 95% CI (1.1 - 23.9).","Kết quả: Đa thai có nguy cơ doạ sinh non cao gấp 8,8 lần so với đơn thai 95% CI (1,2 - 82,7), đa ối nguy cơ doạ sinh non 4,9 lần 95% CI (1,1 - 23,9)."
The length of cervix < 25 mm was also associated with 4.2 times higher 95% CI (1.3 - 13.1).,"Chiều dài CTC < 25 mm nguy cơ doạ sinh non cao hơn 4,2 lần 95% CI (1,3-13,1)."
Low genital tract infection increased the risk by 2.6 times (1.3 - 13.1) p < 0.05.,"Viêm đường sinh dục thấp tăng nguy cơ 2,6 lần 1,3 - 13,1) p < 0,05."
Maternal age ≤ 20 or > 35 was 9.5 and 3.7 times higher at risk 95% CI (1.1 - 80.1) and (1.4 - 7.5) respectively.,"Tuổi mẹ ≤ 20 hoặc > 35 có nguy cơ cao gấp 9,5 và 3,7 lần 95% CI (1,1 - 80,1) và (1,4 - 7,5)."
Objectives: Bacterial meningitis is a very severe infectious disease in Vietnam.,"Đặt vấn đề: Viêm màng não mủ (VMNM) là một bệnh nhiễm trùng nặng, thường gặp ở Việt Nam."
"55% of patients have over 1000 cells / mm3 CSF, 47.5% of patients have CSF protein 3.0 - - 5.0 g/L.","55% bệnh nhân có trên 1000 tế bào / m m3 dịch não tuỷ, 47,5% có protein 3,0 ­– 5,0 g / L."
"In the result: 100% patients recovered, 40% had complications.","Kết quả điều trị: 60% bệnh nhân khỏi hoàn toàn, 40% khỏi nhưng có biến chứng."
Conclusions: 45% of patients had contact to pig or used pigs products.,Kết luận: 45% bệnh nhân có tiếp xúc với lợn và thịt lợn.
"The majority of patients have headache (97.5%), vomiting (85%), Kernig's sign (72.5%), Brudzinsky's sign (52.5%).","Phần lớn bệnh nhân có nhức đầu (97,5%), nôn (85%), dấu Kernig (72,5%), Brudzinsky (52,5%)."
"Key words: Meningitis, Streptococcus suis","Từ khoá: viêm màng não, Streptococcus suis Từ khoá: Viêm màng não, Streptococcus suis"
Studies about bacterial meningitis in our country in the last 10 years show that the most isolated causing bacteria is Streptococcus suis.,Những nghiên cứu về viêm màng não mủ ở nước ta gần đây cho thấy tác nhân gây bệnh hàng đầu là liên cầu lợn (Streptococcus suis).
"All the patients over 15 years old with diagnosis bacterial meningitis due to S suis treated in Hue Central Hospital from May, 2011 to April, 2012 were recruited in this study.","Đối tượng nghiên cứu là tất cả bệnh nhân ≥ 15 tuổi được chẩn đoán VMNM, được điều trị tại Bệnh viện Trung ương Huế, từ tháng 5/2011 đến tháng 4/2012."
Mean age 46.5 ± 17.72.,"Tuổi trung bình 46,5 ± 17,72."
45% of patients had contact to pig or used pigs products.,45% bệnh nhân có tiếp xúc với lợn và thịt lợn trước khi mắc bệnh.
Conclusion: NBI endoscopy is an useful tool for diagnosing of hypopharyngeal and laryngeal cancer and following - up post treatment.,Kết luận: Nội soi mềm dải ảnh sáng hẹp là xét nghiệm cận lâm sàng hữu ích trong chẩn đoán và theo dõi sau điều trị ung thư hạ họng và ung thư thanh quản.
"Key words: narrow band imaging endoscopy, hypopharyngeal cancer, laryngeal cancer","Từ khoá: nội soi mềm dải ánh sáng hẹp, ung thư hạ họng, ung thư thanh quản"
Material and methods: A total of 75 patients included 36 patients with hypopharyngeal cancer and 39 patients with laryngeal cancer who had diagnosed at Department of Otoloryngology - Hue Central Hospital from 5/2017 to 5/2018.,"Đối tượng và phương pháp nghiên cứu: Gồm 75 bệnh nhân bao gồm 36 bệnh nhân ung thư hạ họng và 39 bệnh nhân ung thư thanh quản được nhập viện để điều trị tại Khoa Tai Mũi Họng, Bệnh viện Trung ương Huế, từ tháng 5/2017 đến tháng 5/2018."
"Results: The age group 51 - 60 years occurred most often, 33.3%, the mean age was 62.1 ± 13.4.","Kết quả: Nhóm tuổi 51 – 60 tuổi chiếm nhiều nhất (33,3%), tuổi trung bình mắc bệnh 62,1 ± 13,4."
The UICC stage III was 65.3%.,"Bệnh nhân đến khám ở giai đoạn III là 65,3%."
"Tumor was in ulcerlarative and infiltrate form (89.4%), edema and inflammation of magrin tumor (41.3%), invasive (58.7%).","Hình ảnh nội soi mềm dải ánh sáng hẹp khối u thể sùi (89,4%), tổn thương viêm kế cận u (41,3%), u xâm lấn (58,7%)."
The tumor with IPCL type V-n had strong enhancement (51.3%) and moderate enhancement (44.4%) after contrast medium injection on CT scan.,"Khối u có IPCL type V – n trên nội soi mềm dải ánh sáng hẹp ngấm thuốc cản quang mức độ mạnh (51,3%), trung bình (44,4%)."
"One month after treatment, there were 33.3% of tumor - free, 53.7% of mucosal edema and 13% tumor size-decreasing on NBI image.","Nội soi mềm dải ánh sáng hẹp sau kết thúc điều trị 01 tháng: không có tổn thương mới 33,3%, viêm phù nề 53,7%, u giảm kích thước 13%."
Direct observation of counseling activities of otc drugs in community pharmacies at hue city.,Quan sát trực tiếp hoạt động tư vấn sử dụng thuốc không kê đơn tại các nhà thuốc ở thành phố huế.
Key words: pharmacists; community pharmacy; counseling; OTC drugs; Hue city,Từ khoá: dược sĩ; nhà thuốc cộng đồng; tư vấn; thuốc không kê đơn; Huế
Methods: researchers observed directly customers buying OTC drugs during 63 hours in 21 pharmacies.,Đối tượng và phương pháp nghiên cứu: Nghiên cứu viên quan sát trực tiếp các trường hợp mua thuốc OTC tại 21 nhà thuốc với tổng số 63 giờ quan sát.
